"vbg_co2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","group","probability_method","run_id","run_ts"
42.4723618090452,62,"Male","0","1","Inpatient",-1.60290945571314,0.037892938320251,0.00143587477454235,0.167575371018342,0.157469295658904,0.178192860169506,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
42.7587939698493,62,"Male","0","1","Inpatient",-1.60804755391123,0.038133638278656,0.00145417436836738,0.166859861522649,0.156726448319372,0.177510548416709,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
43.0452261306533,62,"Male","0","1","Inpatient",-1.61254686109993,0.0384180184954177,0.00147594414511426,0.166235315604398,0.156059298800019,0.176935757062972,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
43.3316582914573,62,"Male","0","1","Inpatient",-1.61635695069507,0.0387306906960618,0.00150006640179401,0.165707904193407,0.155477663841686,0.176470623697882,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
43.6180904522613,62,"Male","0","1","Inpatient",-1.61942739611245,0.0390552843309839,0.001525315234174,0.165283854404042,0.154991585964379,0.176117136946832,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
43.9045226130653,62,"Male","0","1","Inpatient",-1.62170777076788,0.0393749596026982,0.00155038744371412,0.164969482371941,0.154611248327522,0.175877297655577,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
44.1909547738694,62,"Male","0","1","Inpatient",-1.62315191349929,0.0396732919799529,0.00157397009652659,0.16477064137675,0.154346246850253,0.175752765437658,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
44.4773869346734,62,"Male","0","1","Inpatient",-1.62376324867668,0.0399393869061673,0.00159515462644053,0.164686525889929,0.154198437141824,0.17573975862914,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
44.7638190954774,62,"Male","0","1","Inpatient",-1.62357719133588,0.0401673902741249,0.00161341924143387,0.16471212244142,0.154164422524196,0.17583146272928,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
45,62,"Male","0","1","Inpatient",-1.62284941190897,0.040324003527201,0.00162602526046172,0.164812276253709,0.154219304160678,0.175981462331848,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
