"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","group","probability_method","run_id","run_ts"
38.0804020100502,64,"Male","0","0","Inpatient",-1.32203801073318,0.0242946816405235,0.00059023155601439,0.210479421434424,0.202675497272638,0.218501485699907,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
38.4020100502513,64,"Male","0","0","Inpatient",-1.33213389233587,0.0244955193132939,0.000600030466427953,0.208806613460054,0.200985695429325,0.216849270387553,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
38.7236180904523,64,"Male","0","0","Inpatient",-1.34139607796607,0.0247332137824888,0.000611731864010295,0.20728056779611,0.199428004193229,0.215359153150654,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
39.0452261306533,64,"Male","0","0","Inpatient",-1.34974056781993,0.024995760489408,0.000624788042443851,0.20591278902389,0.198017359960132,0.214039009119313,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
39.3668341708543,64,"Male","0","0","Inpatient",-1.3570833620936,0.025270358297522,0.000638591008485137,0.204714741289434,0.196768783085917,0.212896526793001,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
39.6884422110553,64,"Male","0","0","Inpatient",-1.3633404609832,0.0255438470953084,0.000652488124428493,0.203697926207878,0.195697333351677,0.211939414200982,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
40,64,"Male","0","0","Inpatient",-1.36828742307596,0.0257953428021566,0.000665399710280774,0.202896679917534,0.19484251185848,0.211196451603111,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
40.0100502512563,64,"Male","0","0","Inpatient",-1.3684278654342,0.0258031009875805,0.00066580002057528,0.202873967176443,0.194818095067062,0.211175588925632,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
40.3316582914573,64,"Male","0","0","Inpatient",-1.37228850186242,0.0260366491424224,0.000677907098565605,0.202250356146165,0.194141587606548,0.210609292393505,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
40.6532663316583,64,"Male","0","0","Inpatient",-1.37496337049698,0.0262387601677593,0.000688472535141193,0.201819122775338,0.193661577987061,0.210230696309189,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
40.9748743718593,64,"Male","0","0","Inpatient",-1.37651579468747,0.0264065190994209,0.00069730425094808,0.201569161370169,0.193367980204548,0.210027606675859,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
41.2964824120603,64,"Male","0","0","Inpatient",-1.37700909778348,0.0265385550477805,0.000704294904024077,0.201489781333844,0.193250698107887,0.20998869992046,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
41.6180904522613,64,"Male","0","0","Inpatient",-1.37650660313458,0.0266347584776497,0.00070941035916273,0.201570640653876,0.193299646959706,0.210103364121164,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
41.9396984924623,64,"Male","0","0","Inpatient",-1.37507163409036,0.0266960451843008,0.00071267882848223,0.201801683354802,0.193504760187258,0.210361563277409,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
42.2613065326633,64,"Male","0","0","Inpatient",-1.3727675140004,0.0267241591673014,0.00071418068319926,0.202173080884025,0.193855985189014,0.210753720679872,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
42.5829145728643,64,"Male","0","0","Inpatient",-1.36965756621428,0.0267215070048039,0.000714038936607787,0.202675177394855,0.194343271580414,0.211270617909867,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
42.9045226130653,64,"Male","0","0","Inpatient",-1.36580511408159,0.0266910171829925,0.000712410398262801,0.203298438892802,0.194956554729522,0.211903306533949,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
43.2261306532663,64,"Male","0","0","Inpatient",-1.36127348095191,0.0266360188348223,0.000709477499369007,0.204033406216862,0.195685736926592,0.212643030079081,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
43.5477386934673,64,"Male","0","0","Inpatient",-1.35612599017482,0.0265601353417944,0.000705440789374438,0.204870651835433,0.196520668078632,0.213481154344701,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
