"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","outcome_var","group","strategy","co2_scale","co2_value","vbg_co2","run_id","run_ts"
41.6180904522613,63,"Male","0","0","Inpatient",-2.34870911164928,0.0413399633168846,0.00170899256704136,0.0871684338283016,0.08093314381096,0.0938350598930324,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",41.6180904522613,NA,"20260421_121048","2026-04-21 12:10:48.40139"
41.9396984924623,63,"Male","0","0","Inpatient",-2.33055082984257,0.0413060117285118,0.00170618660491595,0.0886241626895343,0.0822991555633246,0.0953847461947639,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",41.9396984924623,NA,"20260421_121048","2026-04-21 12:10:48.40139"
42.2613065326633,63,"Male","0","0","Inpatient",-2.31111587681256,0.0412076950940666,0.00169807413496556,0.0902065235796572,0.0837937593293292,0.0970580691136638,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",42.2613065326633,NA,"20260421_121048","2026-04-21 12:10:48.40139"
42.5829145728643,63,"Male","0","0","Inpatient",-2.29051004273471,0.0410502053298677,0.0016851193576243,0.0919119707807793,0.0854134560551915,0.0988514729732731,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",42.5829145728643,NA,"20260421_121048","2026-04-21 12:10:48.40139"
42.9045226130653,63,"Male","0","0","Inpatient",-2.2688391177845,0.0408397344565743,0.0016678839104835,0.0937367829129694,0.0871544396044721,0.100761383801397,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",42.9045226130653,NA,"20260421_121048","2026-04-21 12:10:48.40139"
43.2261306532663,63,"Male","0","0","Inpatient",-2.24620889213743,0.040583245215013,0.00164699979218187,0.0956769801107409,0.0890125254549983,0.102784111156382,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",43.2261306532663,NA,"20260421_121048","2026-04-21 12:10:48.40139"
43.5477386934673,63,"Male","0","0","Inpatient",-2.22272515596896,0.0402882688123207,0.00162314460389382,0.0977282434705182,0.0909830791614922,0.104915754855129,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",43.5477386934673,NA,"20260421_121048","2026-04-21 12:10:48.40139"
43.8693467336683,63,"Male","0","0","Inpatient",-2.19849369945459,0.0399627214841004,0.00159701910841578,0.0998858369793956,0.0930609466157618,0.107152114910716,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",43.8693467336683,NA,"20260421_121048","2026-04-21 12:10:48.40139"
44.1909547738694,63,"Male","0","0","Inpatient",-2.17362031276979,0.0396147334567683,0.0015693271068508,0.102144532283997,0.0952403880381506,0.10948860341275,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",44.1909547738694,NA,"20260421_121048","2026-04-21 12:10:48.40139"
44.5125628140703,63,"Male","0","0","Inpatient",-2.14821078609004,0.0392524856906033,0.00154075763289102,0.104498536796626,0.0975150175309493,0.111920157492805,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",44.5125628140703,NA,"20260421_121048","2026-04-21 12:10:48.40139"
