"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","logOR","SE_logOR","OR","LCL","UCL","co2_ref","m_used","m_total","outcome","group","run_id","run_ts"
41.2322212050549,64,"Male","0","0","Inpatient",0.107777112996204,0.010536026422827,1.11379946629253,1.09103468819442,1.13703923856587,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
41.5581910559881,64,"Male","0","0","Inpatient",0.142277221655189,0.0125876096968001,1.15289621203616,1.12480029759422,1.18169392253026,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
41.8841609069212,64,"Male","0","0","Inpatient",0.178939744424638,0.0144318555174117,1.19594867942097,1.16259352587693,1.23026080222656,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
42.2101307578543,64,"Male","0","0","Inpatient",0.21758649168908,0.0161224751849493,1.24307294033653,1.20440592891584,1.28298134200307,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
42.5361006087875,64,"Male","0","0","Inpatient",0.258039273833045,0.01771234163705,1.29438965326913,1.25022443628402,1.34011504323978,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
42.8620704597206,64,"Male","0","0","Inpatient",0.30011990124106,0.0192518034327977,1.35002066702567,1.3000287329764,1.40193501510056,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
43.1880403106537,64,"Male","0","0","Inpatient",0.343650184297655,0.020786784660701,1.4100852792485,1.35379002695808,1.46872148203149,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
43.5140101615869,64,"Male","0","0","Inpatient",0.388451933387358,0.0223569146585389,1.47469609811501,1.41147094025981,1.54075335153222,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
43.83998001252,64,"Male","0","0","Inpatient",0.434346958894697,0.023993975793851,1.54395446393052,1.4730259675371,1.61829827798398,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
44.1659498634531,64,"Male","0","0","Inpatient",0.481157071204202,0.0257209184991959,1.61794539757622,1.53840177785813,1.70160184888935,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
44.4919197143863,64,"Male","0","0","Inpatient",0.528704080700401,0.0275515749254772,1.69673205543431,1.60753667829074,1.79087650491397,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
44.8178895653194,64,"Male","0","0","Inpatient",0.576809797767823,0.0294910501926592,1.7803496859095,1.68035879554638,1.88629060205408,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
45.1438594162525,64,"Male","0","0","Inpatient",0.625296032790996,0.0315366421367639,1.8687991013676,1.75678285700062,1.98795774182075,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
45.4698292671857,64,"Male","0","0","Inpatient",0.673984596154449,0.0336790764818187,1.9620397014938,1.83670573620256,2.09592626317869,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
45.7957991181188,64,"Male","0","0","Inpatient",0.72269729824271,0.0359038487692621,2.0599821098866,1.92000109174162,2.21016868756234,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
46.1217689690519,64,"Male","0","0","Inpatient",0.77125594944031,0.0381925141306636,2.16248051513328,2.00651346570556,2.3305709422123,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
46.4477388199851,64,"Male","0","0","Inpatient",0.819482453824408,0.0405238363339973,2.26932505305364,2.09605233389779,2.45692157258323,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
46.7737086709182,64,"Male","0","0","Inpatient",0.867243290345147,0.0428776600159654,2.38033989460335,2.18847089109743,2.58903055868337,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
47.0996785218513,64,"Male","0","0","Inpatient",0.914520703448488,0.0452417392006549,2.49557884287701,2.28381409641029,2.72697929783534,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
47.4256483727845,64,"Male","0","0","Inpatient",0.961315488091843,0.0476071983148168,2.61513438980667,2.38215461697368,2.87090007844989,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
47.7516182237176,64,"Male","0","0","Inpatient",1.00762843923262,0.049966988216834,2.73909737030935,2.48356031690677,3.02092699458978,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
48.0775880746507,64,"Male","0","0","Inpatient",1.05346035182824,0.0523154709314733,2.86755672489219,2.58809485753851,3.17719481823594,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
48.4035579255839,64,"Male","0","0","Inpatient",1.0988120208361,0.0546481062760712,3.00059925634735,2.69581813258589,3.33983802110413,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
48.729527776517,64,"Male","0","0","Inpatient",1.14368424121361,0.056961214533601,3.1383093809511,2.8067865732321,3.50898991198476,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
49.0554976274502,64,"Male","0","0","Inpatient",1.1880778079182,0.0592517957508585,3.28076887461565,2.92105335208753,3.68478186163726,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
49.3814674783833,64,"Male","0","0","Inpatient",1.23199351590726,0.0615173912650235,3.42805661447617,3.03866850904876,3.86734259332967,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
