"method","group","outcome","metric_type","level","estimate","lcl","ucl","n_model","events","run_id","run_ts"
"Weighted and adjusted","VBG","Death (60d)","Probability","Low",0.196200228898213,0.135823665194709,0.274878590181234,1500,192,"20260416_211701","2026-04-16 21:17:01.49828"
"Weighted and adjusted","VBG","Death (60d)","Probability","High",0.148908281760016,0.0987451467513725,0.218379856304351,1500,192,"20260416_211701","2026-04-16 21:17:01.49828"
"Weighted and adjusted","VBG","Hypercapnic RF","Probability","Normal",0.0306833465439297,0.0151171214414772,0.0612809141698261,1500,128,"20260416_211701","2026-04-16 21:17:01.49828"
"Weighted and adjusted","VBG","Hypercapnic RF","Probability","Low",0.0302513604447283,0.0133292316483947,0.0671939198220728,1500,128,"20260416_211701","2026-04-16 21:17:01.49828"
"Weighted and adjusted","VBG","Hypercapnic RF","Probability","High",0.244982100464417,0.16372210291304,0.34970818873281,1500,128,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","ABG","IMV","Probability","Normal",0.225265400416266,0.183726313265861,0.273054513647484,1837,488,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","ABG","IMV","Probability","Low",0.266068786855653,0.213180800566112,0.326630858703674,1837,488,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","ABG","IMV","Probability","High",0.254277302097842,0.202268112537095,0.314389213659799,1837,488,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","ABG","NIV","Probability","Normal",0.133783012537444,0.0990718895536053,0.178249465543983,1837,202,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","ABG","NIV","Probability","Low",0.108954707117774,0.0748042859003172,0.156065924143185,1837,202,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","ABG","NIV","Probability","High",0.189104008680671,0.137305827182468,0.254674315185436,1837,202,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","ABG","Death (60d)","Probability","Normal",0.130096666386321,0.0996196374395561,0.168156297696788,1837,315,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","ABG","Death (60d)","Probability","Low",0.232836096722649,0.182981920192063,0.291428236439823,1837,315,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","ABG","Death (60d)","Probability","High",0.137134392359442,0.102044944266399,0.181846297198318,1837,315,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","ABG","Hypercapnic RF","Probability","Normal",0.0494874559479233,0.0319974694712237,0.0757890591309704,1837,193,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","ABG","Hypercapnic RF","Probability","Low",0.0486733550646318,0.0273825246744404,0.0850705844534478,1837,193,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","ABG","Hypercapnic RF","Probability","High",0.214480393471989,0.156609991455183,0.2864715116508,1837,193,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","VBG","IMV","Probability","Normal",0.126080935413077,0.0918088242460935,0.170741535486565,1500,242,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","VBG","IMV","Probability","Low",0.181136811588535,0.128418308362647,0.249306909255576,1500,242,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","VBG","IMV","Probability","High",0.202967248139444,0.145585716166005,0.275668294705835,1500,242,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","VBG","NIV","Probability","Normal",0.0272298162008059,0.0136670172315604,0.0535216410363869,1500,118,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","VBG","NIV","Probability","Low",0.0181867632205643,0.00878969966275717,0.0372526491515977,1500,118,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","VBG","NIV","Probability","High",0.0720412767634802,0.0396735420737866,0.127315342724118,1500,118,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","VBG","Death (60d)","Probability","Normal",0.122500463576534,0.0881703248244458,0.16773850132187,1500,192,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","VBG","Death (60d)","Probability","Low",0.19325827522971,0.138699079207773,0.262732404180776,1500,192,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","VBG","Death (60d)","Probability","High",0.16531853592095,0.114202814258674,0.233287552424983,1500,192,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","VBG","Hypercapnic RF","Probability","Normal",0.029955824988319,0.0162796406606898,0.054484745922377,1500,128,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","VBG","Hypercapnic RF","Probability","Low",0.0249106959593782,0.0117846666822033,0.0518891252832915,1500,128,"20260416_211701","2026-04-16 21:17:01.49828"
"GBM-weighted","VBG","Hypercapnic RF","Probability","High",0.226945219789095,0.15541117909104,0.318970508886241,1500,128,"20260416_211701","2026-04-16 21:17:01.49828"
