"cohort","outcome","outcome_label","bin_lo","bin_mid","n_bin","rate","run_id","run_ts"
"ABG","niv_proc","NIV",89,89.5,2,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","niv_proc","NIV",90,90.5,1,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",21,21.5,13,0.461538461538462,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",22,22.5,5,0.6,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",23,23.5,11,0.181818181818182,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",24,24.5,14,0.428571428571429,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",25,25.5,20,0.4,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",26,26.5,20,0.2,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",27,27.5,25,0.44,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",28,28.5,33,0.212121212121212,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",29,29.5,39,0.179487179487179,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",30,30.5,44,0.272727272727273,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",31,31.5,50,0.22,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",32,32.5,59,0.186440677966102,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",33,33.5,63,0.111111111111111,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",34,34.5,63,0.158730158730159,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",35,35.5,82,0.158536585365854,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",36,36.5,88,0.170454545454545,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",37,37.5,96,0.25,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",38,38.5,87,0.149425287356322,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",39,39.5,84,0.107142857142857,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",40,40.5,80,0.2,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",41,41.5,70,0.128571428571429,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",42,42.5,64,0.109375,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",43,43.5,67,0.0597014925373134,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",44,44.5,73,0.123287671232877,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",45,45.5,62,0.0967741935483871,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",46,46.5,43,0.0930232558139535,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",47,47.5,46,0.108695652173913,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",48,48.5,44,0.0909090909090909,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",49,49.5,25,0.04,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",50,50.5,30,0.0666666666666667,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",51,51.5,24,0.0833333333333333,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",52,52.5,23,0.0869565217391305,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",53,53.5,16,0.125,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",54,54.5,19,0.157894736842105,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",55,55.5,15,0.0666666666666667,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",56,56.5,16,0.0625,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",57,57.5,11,0.272727272727273,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",58,58.5,12,0.0833333333333333,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",59,59.5,9,0.222222222222222,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",60,60.5,7,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",61,61.5,11,0.0909090909090909,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",62,62.5,6,0.666666666666667,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",63,63.5,10,0.3,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",64,64.5,5,0.2,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",65,65.5,12,0.5,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",66,66.5,8,0.5,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",67,67.5,3,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",68,68.5,5,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",69,69.5,4,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",70,70.5,6,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",71,71.5,5,0.2,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",72,72.5,5,0.4,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",73,73.5,1,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",74,74.5,8,0.125,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",75,75.5,3,0.333333333333333,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",76,76.5,3,0.333333333333333,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",77,77.5,1,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",78,78.5,1,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",79,79.5,2,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",80,80.5,2,0.5,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",81,81.5,2,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",84,84.5,4,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",85,85.5,5,0.6,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",86,86.5,1,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",87,87.5,1,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",88,88.5,1,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",89,89.5,2,0.5,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","death_60d","Death (60d)",90,90.5,1,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",21,21.5,13,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",22,22.5,5,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",23,23.5,11,0.0909090909090909,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",24,24.5,14,0.142857142857143,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",25,25.5,20,0,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",26,26.5,20,0.05,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",27,27.5,25,0.12,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",28,28.5,33,0.0303030303030303,"20260301_131122","2026-03-01 13:11:22.14127"
"ABG","hypercap_resp_failure","Hypercapnic RF",29,29.5,39,0.0256410256410256,"20260301_131122","2026-03-01 13:11:22.14127"
