"vbg_co2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","group","run_id","run_ts"
61.0904522613065,62,"Male","0","1","Inpatient",-1.18753654152351,0.0304765796356192,0.000928821906286239,0.233699812840479,0.223172962084191,0.24456687978898,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
61.3768844221106,62,"Male","0","1","Inpatient",-1.17930570389847,0.0306844965204286,0.000941538326712197,0.235177055486128,0.224532202844337,0.246166369057006,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
61.6633165829146,62,"Male","0","1","Inpatient",-1.17109570180871,0.0308937218296245,0.000954422048486215,0.236656988128391,0.225893222866487,0.247769482746841,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
61.9497487437186,62,"Male","0","1","Inpatient",-1.16290649855606,0.0311040267786683,0.000967460481848112,0.238139560432103,0.227256050946955,0.249376085522133,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
62.2361809045226,62,"Male","0","1","Inpatient",-1.15473805744239,0.0313151950021262,0.000980641438021188,0.239624721925006,0.22862071287344,0.250986044931851,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
62.5226130653266,62,"Male","0","1","Inpatient",-1.14659034176954,0.0315270221719879,0.000993953127033016,0.241112422005216,0.229987231462165,0.252599231389992,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
62.8090452261307,62,"Male","0","1","Inpatient",-1.13846331483937,0.0317393156123458,0.0010073841555401,0.242602609948682,0.231355626600379,0.254215518149762,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
63.0954773869347,62,"Male","0","1","Inpatient",-1.13035693995372,0.0319518939134496,0.00102092352465634,0.244095234916653,0.232725915293186,0.255834781273276,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
63.3819095477387,62,"Male","0","1","Inpatient",-1.12227118041444,0.0321645865477141,0.00103456062778539,0.245590245963128,0.234098111713752,0.257456899597708,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
63.6683417085427,62,"Male","0","1","Inpatient",-1.11420599952339,0.0323772334898588,0.00104828524845684,0.247087592042312,0.235472227256071,0.259081754698715,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
63.9547738693467,62,"Male","0","1","Inpatient",-1.10616136058241,0.0325896848430027,0.00106208755816624,0.248587222016052,0.236848270589566,0.260709230851844,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
64.2412060301507,62,"Male","0","1","Inpatient",-1.09813722689336,0.032801800472215,0.001075958114219,0.250089084661269,0.238226247714903,0.262339214992553,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
64.5276381909548,62,"Male","0","1","Inpatient",-1.09013356175809,0.0330134496467443,0.00108988785757812,0.251593128677377,0.239606162020472,0.26397159667538,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
64.8140703517588,62,"Male","0","1","Inpatient",-1.08215032847844,0.0332245106918937,0.00110386811071576,0.253099302693681,0.240988014339069,0.265606268032717,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
65.1005025125628,62,"Male","0","1","Inpatient",-1.07418749035628,0.0334348706512924,0.00111789057546865,0.254607555276765,0.24237180300439,0.267243123733589,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
65.3869346733668,62,"Male","0","1","Inpatient",-1.06624501069344,0.0336444249601244,0.00113194733089744,0.256117834937854,0.243757523907001,0.268882060942753,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
65.6733668341708,62,"Male","0","1","Inpatient",-1.05832285279178,0.0338530771297048,0.00114603083114974,0.257630090140161,0.245145170549502,0.270522979280412,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
65.9597989949749,62,"Male","0","1","Inpatient",-1.05042097995315,0.034060738443656,0.00116013390332715,0.259144269306205,0.246534734100673,0.272165780782741,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
