"variable","level","type","smd_pre","smd_post","group","imp","run_id","run_ts"
"encounter_type","Inpatient","factor",0.379033442476437,0.0846236928023325,"ABG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.0824967333540076,-0.0125794153641453,"ABG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.16647614879613,-0.0326535824648807,"ABG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.162547868540652,-0.0369780415244464,"ABG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",-0.0732553935929896,-0.020302292166184,"ABG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.0334107778024962,-0.0188959114170053,"ABG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0523045365458111,0.0383878947529709,"ABG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.127380618262511,0.00200513950005957,"ABG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",0.0232100951379203,-0.0123616899139227,"ABG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.108255999055368,0.0108246114451436,"ABG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0204185659308889,0.023235483315471,"ABG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.11451884502536,0.0155084870945002,"ABG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.113108938888793,-0.00802375648657735,"ABG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.0881761020773043,0.0148720660442577,"ABG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.244727721658215,-0.0190656105206362,"ABG",5,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",0.112153426374432,0.0527580951732027,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.07791237142034,-0.0215272668933671,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0779123714203399,0.0215272668933722,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",0.0526458942491266,0.0144341324707598,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",-0.0738401276386432,-0.00508980019083905,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",-0.0510207351504762,-0.0262487205035436,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0132592329728474,-0.00124849099844572,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0432910223497279,0.0106965265477035,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.00271650504953615,-0.00612427704484223,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.0312602798265828,0.00291441500288634,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.222357349794196,-0.0533184515222633,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0441619035550022,-0.0269010271362296,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.0441619035550023,0.026901027136223,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.0637596693350249,0.00944175077690514,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.0637596693350249,-0.00944175077690798,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0448861582760451,-0.0112896621025019,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0448861582760449,0.0112896621024924,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.06258903887772,-0.0319729674841093,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.06258903887772,0.0319729674841122,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00784411947443327,-0.00322142148370773,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00784411947443442,0.00322142148369025,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0474360216201267,-0.017774756182778,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0474360216201263,0.0177747561827708,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0498309137994015,-0.0349624728095726,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.0498309137994015,0.0349624728095802,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0183900968420593,-0.0287380185357603,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0183900968420592,0.0287380185357764,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",0.172842061895068,0.0897390670091834,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",-0.138855339232674,-0.0741362281005381,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0335591849025047,-0.0322689406483905,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0863437003124133,-0.0101199928756596,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.379033442476437,-0.086286619457364,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.379033442476437,0.0862866194573712,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.0857561997235103,-0.0156837780291976,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.167448487335315,-0.0328363611927995,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.167072412013226,-0.0359116718198576,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",-0.0658397555031585,-0.024298168459347,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.0325535164273968,-0.0187438907481722,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0521946436511164,0.0398331745239597,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.127996852723534,0.00185531294636731,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",0.0219376632643227,-0.0132527251082525,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.1101920630303,0.0165967638639817,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0209720841420965,0.0243279424393369,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.112912436551358,0.0121991309373486,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.112395530859214,-0.0059807494406691,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.0940142639904497,0.0193453446305732,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.244330203356926,-0.0183402780118911,"ABG",6,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",0.112153426374432,0.0514026755789045,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.07791237142034,-0.0225257019237334,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0779123714203399,0.0225257019237577,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",0.0526458942491266,0.0132376357154553,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",-0.0738401276386432,-0.00318664174331171,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",-0.0510207351504762,-0.0254701810555104,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0132592329728474,-0.00131474177555926,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0432910223497279,0.00813753175028363,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.00271650504953615,-0.00414660191922303,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.0312602798265828,0.00234180334086802,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.223319733866978,-0.0493789907250535,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0441619035550022,-0.0231226172095907,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.0441619035550023,0.0231226172095987,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.0637596693350249,0.0111996128100279,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.0637596693350249,-0.011199612810019,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0448861582760451,-0.0096772223090656,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0448861582760449,0.00967722230907464,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.06258903887772,-0.0292746359322282,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.06258903887772,0.0292746359322324,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00784411947443327,-0.00376756198851086,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00784411947443442,0.00376756198851334,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0474360216201267,-0.0170055184885447,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0474360216201263,0.0170055184885339,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0498309137994015,-0.0339083845433825,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.0498309137994015,0.0339083845433959,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0183900968420593,-0.0275278380354476,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0183900968420592,0.027527838035464,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",0.172842061895068,0.0902676556907618,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",-0.138855339232674,-0.0765102416348101,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0335591849025047,-0.0323959740759025,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0863437003124133,-0.00813150856646681,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.379033442476437,-0.0813848501693772,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.379033442476437,0.0813848501693886,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.0883739013783998,-0.0117714333174124,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.167844009128743,-0.0312119314082798,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.164684657678043,-0.0359894765126887,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",-0.0697185671337415,-0.0227679468765656,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.0331913155017286,-0.0175640162031844,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0529225706158422,0.0394248099476578,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.12819878721386,0.00226904544629849,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",0.0230052980235944,-0.0115717578684446,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.105415899360212,0.012562629770592,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0185830362304268,0.0236076851767725,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.111292850034587,0.0127086960817069,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.112696967094602,-0.00733147610350747,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.08683814884581,0.0153925621019654,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.242724376183343,-0.01752256950105,"ABG",7,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",0.112153426374432,0.0540847791458911,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.07791237142034,-0.0208223614349269,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0779123714203399,0.0208223614349085,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",0.0526458942491266,0.0144854754355728,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",-0.0738401276386432,-0.004321622103792,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",-0.0510207351504762,-0.026995037201271,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","3","factor",0.0132592329728474,0.000188264157995547,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","4","factor",0.0432910223497279,0.01038395307664,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","5","factor",-0.00271650504953615,-0.00512911433025248,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","6","factor",0.0312602798265828,0.00188778046709622,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"curr_bmi",NA,"numeric",-0.227288157045963,-0.0534919501484617,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","0","factor",-0.0441619035550022,-0.0240157827688123,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"copd","1","factor",0.0441619035550023,0.0240157827687956,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","0","factor",0.0637596693350249,0.0096329471922955,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"asthma","1","factor",-0.0637596693350249,-0.00963294719231312,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","0","factor",0.0448861582760451,-0.0105000206948545,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"osa","1","factor",-0.0448861582760449,0.0105000206948335,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","0","factor",-0.06258903887772,-0.0301376707545733,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"chf","1","factor",0.06258903887772,0.0301376707545508,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","0","factor",-0.00784411947443327,-0.00200651995611398,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"acute_nmd","1","factor",0.00784411947443442,0.0020065199560951,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","0","factor",-0.0474360216201267,-0.0178836366608165,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"phtn","1","factor",0.0474360216201263,0.017883636660794,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","0","factor",-0.0498309137994015,-0.0361220402815729,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"ckd","1","factor",0.0498309137994015,0.0361220402815521,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","0","factor",-0.0183900968420593,-0.0295622775883752,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"dm","1","factor",0.0183900968420592,0.0295622775883705,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"location","0","factor",0.172842061895068,0.0883926911888685,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"location","1","factor",-0.138855339232674,-0.074626447612187,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"location","2","factor",0.0335591849025047,-0.0313154237717728,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"location","3","factor",-0.0863437003124133,-0.00854696758501797,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Emergency","factor",-0.379033442476437,-0.0862697394209292,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"encounter_type","Inpatient","factor",0.379033442476437,0.0862697394209164,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"temp_new",NA,"numeric",-0.0912501582365292,-0.0116331709605349,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"sbp",NA,"numeric",-0.171679654637327,-0.0336450357923637,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"dbp",NA,"numeric",-0.1620873002516,-0.0409234639642013,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"hr",NA,"numeric",-0.0658568169657637,-0.0241053618635412,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"sodium",NA,"numeric",-0.0331039391821882,-0.0200251557319096,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cr",NA,"numeric",0.0537181417745977,0.0399446676936911,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_hco3",NA,"numeric",-0.128316940295606,0.00183948362774576,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_cl",NA,"numeric",0.0234575401734986,-0.0132734324439225,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_lac",NA,"numeric",0.111361458365058,0.0118495610877167,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_k",NA,"numeric",0.0189280461858232,0.0214167183945872,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"wbc",NA,"numeric",0.108286911567533,0.014226047003047,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"plt",NA,"numeric",-0.111340483960661,-0.0106773921925023,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_phos",NA,"numeric",0.0890806121667374,0.0166949828866994,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"serum_ca",NA,"numeric",-0.245943870064804,-0.0206153298503148,"ABG",8,"20260423_111150","2026-04-23 11:11:50.486947"
"age_at_encounter",NA,"numeric",0.112153426374432,0.0537985233481388,"ABG",9,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Female","factor",-0.07791237142034,-0.0209184801488483,"ABG",9,"20260423_111150","2026-04-23 11:11:50.486947"
"sex","Male","factor",0.0779123714203399,0.0209184801488193,"ABG",9,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","0","factor",0.0526458942491266,0.0130292104819759,"ABG",9,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","1","factor",-0.0738401276386432,-0.00357855390258685,"ABG",9,"20260423_111150","2026-04-23 11:11:50.486947"
"race_ethnicity","2","factor",-0.0510207351504762,-0.0278159426379207,"ABG",9,"20260423_111150","2026-04-23 11:11:50.486947"
