"variable","level","type","smd_pre","smd_post","group","imp","abs_post","run_id","run_ts"
"wbc",NA,"numeric",0.0241378680217813,0.00849301749345006,"VBG",29,0.00849301749345006,"20260208_102357","2026-02-08 10:23:57.345274"
"dbp",NA,"numeric",-0.0664086299113668,-0.00841549562678764,"VBG",24,0.00841549562678764,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0337736175895834,0.0083535790787347,"VBG",76,0.0083535790787347,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0239856753780351,0.0083371937215889,"VBG",76,0.0083371937215889,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0332700562897957,0.00831720552525674,"VBG",16,0.00831720552525674,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0225872331055319,0.00831451779234516,"VBG",65,0.00831451779234516,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Male","factor",0.0595948320172235,0.0082729549600409,"VBG",16,0.0082729549600409,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Female","factor",-0.0595948320172236,-0.00827295496001902,"VBG",16,0.00827295496001902,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0238303990352827,0.00824767225301309,"VBG",67,0.00824767225301309,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.023120108092019,0.00821169835308057,"VBG",4,0.00821169835308057,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0333743369692627,0.00820385625274375,"VBG",78,0.00820385625274375,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00675378445621656,"VBG",72,0.00675378445621656,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","0","factor",-0.00314432950795029,-0.00675378445616418,"VBG",72,0.00675378445616418,"20260208_102357","2026-02-08 10:23:57.345274"
"copd","1","factor",0.00314432950795043,0.00673731016468304,"VBG",23,0.00673731016468304,"20260208_102357","2026-02-08 10:23:57.345274"
