"cohort","outcome","outcome_label","bin_lo","bin_mid","n_bin","rate","run_id","run_ts"
"ABG","hypercap_resp_failure","Hypercapnic RF",35,35.5,7625,0.0416282534393258,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",36,36.5,8410,0.0396457248996484,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",37,37.5,8458,0.0369092117738487,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",38,38.5,8925,0.0414805635376091,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",39,39.5,8696,0.0426410495215027,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",40,40.5,8424,0.045508170983361,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",41,41.5,7930,0.0501537916826397,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",42,42.5,7666,0.0513116672364936,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",43,43.5,6757,0.0548221908678042,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",44,44.5,6424,0.0618853347219246,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",45,45.5,5576,0.0717172462154169,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",46,46.5,5269,0.081649325974475,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",47,47.5,4310,0.0964856422348658,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",48,48.5,4180,0.111476111164315,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",49,49.5,3399,0.12796571258798,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",50,50.5,3217,0.145183616373282,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",51,51.5,2634,0.151260727058882,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","hypercap_resp_failure","Hypercapnic RF",52,52.5,2421,0.178520476526233,"20260416_214517","2026-04-16 21:45:17.150084"
