"group","sample","abs_smd","abs_smd_raw","term","run_id","run_ts"
"ABG","IPW",0.0510566366853515,0.0512174124413453,"sbp:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.179654652904581,0.298274747055312,"dbp","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0489629552123046,0.0495434510781832,"dbp:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0562644009627409,0.0734806434581566,"hr","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0319358784453196,0.057202355383473,"hr:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.00374048786694798,0.0233968213762454,"sodium","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0455826300629712,0.0531790428404707,"sodium:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0217248221354291,0.0544501045373096,"serum_cr","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0348480111460582,0.0529259135478332,"serum_cr:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0983741040591965,0.190073648801277,"serum_hco3","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.045513663350902,0.0579043391809281,"serum_hco3:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0473279141143483,0.0646245868796248,"serum_cl","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0451650724514428,0.0548332208764695,"serum_cl:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0657504028087227,0.0862173674698302,"serum_lac","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.161914903773334,0.309382048317047,"serum_lac:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0552666194164494,0.0571723350272586,"serum_k","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0426377546341408,0.0586661594351309,"serum_k:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.109349083069214,0.171109759743291,"wbc","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0573715003309196,0.0796998901701026,"wbc:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0739156814755548,0.11834706842083,"plt","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0334783536014069,0.0337070598424566,"plt:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.017969238284069,0.0156401390305063,"serum_phos","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.177028440509456,0.328151561042348,"serum_phos:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.213463456303924,0.353429107473726,"serum_ca","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","IPW",0.0617219922147717,0.0812447734314457,"serum_ca:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.00263112525928863,0.0246501541207169,"age_at_encounter","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0503484711478099,0.0482223425374481,"sex_Male","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0980336404421771,0.13632449016423,"race_ethnicity_0","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0413685056092853,0.0353077061902184,"race_ethnicity_1","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.00834379141724788,0.0107792817181014,"race_ethnicity_2","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.00515953547312957,0.00765240931239848,"race_ethnicity_3","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.00907842390202634,0.00937772965168742,"race_ethnicity_4","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.00123943553105203,0.000957588882873128,"race_ethnicity_5","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0353228195715424,0.0741649521746977,"race_ethnicity_6","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.315922304626469,0.381953176911907,"curr_bmi","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.113821573231967,0.135405883414546,"curr_bmi:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0138937587114975,0.0132824399927811,"copd","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0035332016119991,0.00643530048727667,"asthma","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0218754829710023,0.0170196715394333,"osa","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0311358695620559,0.0296469951272333,"chf","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.00139494507138613,0.00149900739938639,"acute_nmd","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.015719217913206,0.0207832521205559,"phtn","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.043587010567401,0.0413441617036636,"ckd","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0486411756381584,0.0461472658364916,"dm","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.13634549754276,0.213818444324129,"location_0","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.122685376083572,0.226228839559646,"location_1","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0334639133490062,0.0275307706190218,"location_2","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0198037918898143,0.0399411658545389,"location_3","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.00385004301557035,0.0190694820429526,"encounter_type_Inpatient","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0670907034993955,0.0489433801930859,"temp_new","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0501606883113285,0.00449305179570475,"temp_new:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.117755427130935,0.178767231069341,"sbp","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0843266155882937,0.150640317632196,"sbp:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0966788349333891,0.133811429298897,"dbp","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.089725864004361,0.155412019491067,"dbp:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.105842518252764,0.162473700718149,"hr","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.101758423005919,0.125023641941888,"hr:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.100832126557188,0.143079351013713,"sodium","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0383146251784068,0.0521985201227215,"sodium:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.090615412915667,0.111601977495932,"serum_cr","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0173246930306493,0.0538029236599892,"serum_cr:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0424052815357734,0.0857071811965617,"serum_hco3","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0408945329127656,0.0546955423208807,"serum_hco3:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.156302709581391,0.216082035150883,"serum_cl","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.043487541723124,0.0577783793539072,"serum_cl:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0787434173977525,0.112199420421702,"serum_lac","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0875477549124841,0.151075979065151,"serum_lac:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0492115972359473,0.0614926401407397,"serum_k","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.00264586400011031,0.036667388558022,"serum_k:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0233493502280528,0.03458166454648,"wbc","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0952259947529784,0.130442158455153,"wbc:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.022029994983507,0.00327433963512884,"plt","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0383385710892417,0.0518512903807977,"plt:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.0292936832366563,0.0328357453725184,"serum_phos","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.114289292707442,0.174525897852373,"serum_phos:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.00365828866569221,0.00941118216398975,"serum_ca","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","IPW",0.00238596780127584,0.0393423569752752,"serum_ca:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
